6699,6,16,SSD,2,17.3,Windows,24
5449,4,8,SSD,256,12.3,Windows,12
2797,4,8,HDD,1,15.6,Windows,24
2497,4,8,SSD,2,14.0,Windows,24
4697,4,16,SSD,2,13.3,Windows,24
6899,2,16,SSD,2,13.3,macOS,12
2699,4,32,SSD,2,14.0,Windows,12
3397,4,8,SSD,2,15.6,Windows,24
9199,4,16,SSD,512,12.3,Windows,12
13999,8,16,SSD,1,16.0,macOS,12
1297,2,4,HDD,1,14.0,Windows,24
6897,6,32,SSD,2,15.6,Windows,24
1897,2,4,SSD,128,14.0,Windows,24
2097,4,8,HDD,1,15.6,Windows,24
9599,4,8,SSD,256,13.5,Windows,12
10999,6,16,SSD,512,15.4,macOS,12
10999,6,16,SSD,256,15.4,macOS,12
10499,6,24,SSD,2,15.6,Windows,24
11999,6,16,SSD,512,16.0,macOS,12
3097,4,8,SSD,256,13.3,Windows,24
1497,2,12,SSD,2,15.6,Windows,12
7299,6,32,SSD,2,17.3,Windows,24
13999,8,32,SSD,1,15.4,macOS,12
2597,4,32,HDD,1,15.6,Windows,24
3297,4,8,SSD,1,13.0,Windows,24
1597,2,12,SSD,256,15.6,Windows,24
9199,4,16,SSD,512,12.3,Windows,12
6899,2,16,SSD,512,13.3,macOS,12
5197,2,8,SSD,256,12.0,macOS,12
3197,4,8,SSD,256,14.0,Windows,24
11199,4,16,SSD,512,13.3,macOS,12
11999,4,16,SSD,512,13.5,Windows,12
2497,4,32,SSD,256,15.6,Windows,24
10299,4,16,SSD,512,13.3,macOS,12
6999,6,32,SSD,1,15.6,Windows,24
4297,6,8,SSD,2,17.3,Windows,24
6797,6,32,SSD,2,15.6,Windows,24
1899,2,12,SSD,256,15.6,Windows,24
3699,4,32,SSD,2,15.6,Windows,24
5849,2,16,SSD,2,13.3,macOS,12
10999,4,16,SSD,1,12.3,Windows,12
5197,2,8,SSD,256,12.0,macOS,12
3597,6,32,SSD,1,15.6,Windows,24
4549,4,16,SSD,2,14.0,Windows,24
4599,4,32,SSD,2,14.0,Windows,24
7999,6,32,SSD,2,15.6,Windows,24
4797,6,32,SSD,2,17.3,Windows,24
11099,4,16,SSD,512,13.5,Windows,12
3197,6,32,HDD,1,15.6,Windows,24
2397,4,8,SSD,2,14.0,Windows,24
3497,4,8,SSD,2,14.0,Windows,24
12999,4,16,SSD,1,13.3,macOS,12
14499,8,32,SSD,512,15.4,macOS,12
11999,4,16,SSD,512,13.5,Windows,12
2897,4,8,SSD,2,15.6,Windows,24
1697,2,12,SSD,2,14.0,Windows,24
10499,6,32,SSD,2,15.6,Windows,24
3597,4,8,SSD,2,15.6,Windows,24
4999,4,32,SSD,2,14.0,Windows,24
7499,4,8,SSD,512,13.3,macOS,12
2697,4,8,SSD,2,15.6,Windows,24
4797,6,32,SSD,256,15.6,Other,24
1997,4,8,SSD,2,15.6,Windows,24
2447,4,12,SSD,2,15.6,Windows,12
3897,4,8,SSD,2,15.6,Windows,24
11699,6,16,SSD,1,16.0,macOS,12
19999,6,32,SSD,1,17.3,Windows,24
979,2,4,HDD,1,15.6,Windows,24
2399,2,12,SSD,2,15.6,Windows,12
2997,4,8,SSD,2,14.0,Windows,24
4297,4,8,SSD,2,13.3,Windows,24
1499,2,12,SSD,256,15.6,Windows,24
2297,4,8,SSD,2,15.6,Windows,24
3997,6,8,SSD,1,15.6,Windows,24
1497,2,12,HDD,1,15.6,Windows,24
10599,4,16,SSD,256,13.3,macOS,12
3997,4,16,SSD,2,14.0,Windows,24
6349,6,32,SSD,1,15.6,Windows,24
