2175.01,4,4,SSD,256,14.0,Windows,24
2199.0,2,8,SSD,256,14.0,Windows,24
2199.0,2,8,SSD,256,14.0,Windows,24
2204.15,2,4,SSD,128,15.6,Windows,12
2204.15,2,4,SSD,128,15.6,Windows,12
2273.6,4,8,SSD,256,15.6,Windows,24
2273.6,4,8,SSD,256,15.6,Windows,24
2299.0,4,8,SSD,256,15.6,Other,24
2299.0,4,8,SSD,256,15.6,Other,24
2349.0,2,4,HDD,500,15.6,Windows,12
2349.0,2,4,HDD,500,15.6,Windows,12
2349.0,4,8,SSD,256,15.6,Other,24
2349.0,4,8,SSD,256,15.6,Other,24
2365.09,4,8,SSD,256,13.3,Windows,24
2365.09,4,8,SSD,256,13.3,Windows,24
2399.0,2,8,HDD,1,15.6,Windows,36
2399.0,2,8,HDD,1,15.6,Windows,36
2422.62,2,8,SSD,256,14.0,Windows,36
2422.62,2,8,SSD,256,14.0,Windows,36
2449.0,4,8,SSD,256,15.6,Windows,24
2449.0,4,8,SSD,256,15.6,Windows,24
2452.0,4,4,HDD,1,15.6,Windows,24
2452.0,4,4,HDD,1,15.6,Windows,24
2459.0,4,8,SSD,256,15.6,Windows,24
2459.0,4,8,SSD,256,15.6,Windows,24
2568.98,4,8,SSD,256,15.6,Windows,24
2568.98,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,HDD,1,14.0,Windows,24
2699.0,4,8,HDD,1,14.0,Windows,24
2699.0,4,8,SSD,512,15.6,Other,24
2699.0,4,8,SSD,512,15.6,Other,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2703.2,4,8,SSD,512,15.6,Windows,24
2703.2,4,8,SSD,512,15.6,Windows,24
2734.96,4,16,SSD,256,14.0,Windows,24
2734.96,4,16,SSD,256,14.0,Windows,24
2743.08,4,8,SSD,256,15.6,Windows,24
2743.08,4,8,SSD,256,15.6,Windows,24
2749.0,4,8,SSD,512,15.6,Windows,24
2749.0,4,8,SSD,512,15.6,Windows,24
2749.0,4,8,SSD,256,13.3,Windows,24
2749.0,4,8,SSD,256,13.3,Windows,24
2758.8,2,16,SSD,256,15.6,Windows,24
2758.8,2,16,SSD,256,15.6,Windows,24
2763.79,4,8,SSD,512,15.6,Other,24
2763.79,4,8,SSD,512,15.6,Other,24
2799.0,4,8,SSD,256,15.6,Other,24
2799.0,4,8,SSD,256,15.6,Other,24
2799.09,4,8,SSD,256,14.0,Windows,12
2799.09,4,8,SSD,256,14.0,Windows,12
2859.0,4,8,SSD,512,15.6,Other,24
2859.0,4,8,SSD,512,15.6,Other,24
2879.0,4,8,SSD,256,14.0,Other,24
2879.0,4,8,SSD,256,14.0,Other,24
2899.0,4,8,SSD,512,14.0,Windows,24
2899.0,4,8,SSD,512,14.0,Windows,24
2899.0,4,8,SSD,256,15.6,Other,24
2899.0,4,8,SSD,256,15.6,Other,24
2933.05,4,8,SSD,256,15.6,Other,24
2933.05,4,8,SSD,256,15.6,Other,24
2959.16,4,8,SSD,256,14.0,Windows,12
2959.16,4,8,SSD,256,14.0,Windows,12
2999.0,4,8,SSD,256,14.0,Windows,24
2999.0,4,8,SSD,256,14.0,Windows,24
3099.0,4,8,SSD,256,14.0,Other,24
3099.0,4,8,SSD,256,14.0,Other,24
3099.0,4,8,SSD,256,14.0,Other,24
3099.0,4,8,SSD,256,14.0,Other,24
3099.0,4,8,SSD,256,15.6,Other,24
3099.0,4,8,SSD,256,15.6,Other,24
3099.0,4,4,SSD,256,14.0,Windows,24
3099.0,4,4,SSD,256,14.0,Windows,24
3158.8,4,8,SSD,512,15.6,Windows,24
3158.8,4,8,SSD,512,15.6,Windows,24
3199.0,4,8,SSD,256,15.6,Windows,12
3199.0,4,8,SSD,256,15.6,Windows,12
3205.53,4,16,SSD,128,15.6,Windows,24
3205.53,4,16,SSD,128,15.6,Windows,24
3232.99,4,8,SSD,256,15.6,Windows,36
3232.99,4,8,SSD,256,15.6,Windows,36
3264.62,4,8,SSD,512,14.0,Windows,24
3264.62,4,8,SSD,512,14.0,Windows,24
3299.0,4,8,SSD,256,14.0,Windows,12
3299.0,4,8,SSD,256,14.0,Windows,12
3314.74,4,12,SSD,256,13.3,Windows,24
3314.74,4,12,SSD,256,13.3,Windows,24
3315.56,4,16,SSD,256,15.6,Other,24
3315.56,4,16,SSD,256,15.6,Other,24
3316.57,4,8,SSD,256,15.6,Other,24
3316.57,4,8,SSD,256,15.6,Other,24
3341.16,4,8,SSD,512,15.6,Other,24
3341.16,4,8,SSD,512,15.6,Other,24
3349.0,4,8,SSD,256,13.3,Windows,12
3349.0,4,8,SSD,256,13.3,Windows,12
3399.0,4,8,SSD,512,15.6,Other,24
3399.0,4,8,SSD,512,15.6,Other,24
3399.0,4,8,SSD,256,15.6,Windows,24
3399.0,4,8,SSD,256,15.6,Windows,24
3470.0,4,8,SSD,256,14.0,Windows,24
3470.0,4,8,SSD,256,14.0,Windows,24
3499.0,4,16,SSD,512,13.3,Windows,36
3499.0,4,16,SSD,512,13.3,Windows,36
3499.0,4,8,SSD,256,17.3,Other,24
3499.0,4,8,SSD,256,17.3,Other,24
3519.0,4,8,SSD,256,17.3,Other,24
3519.0,4,8,SSD,256,17.3,Other,24
3529.93,4,8,SSD,256,15.6,Windows,24
3529.93,4,8,SSD,256,15.6,Windows,24
3532.97,4,16,SSD,512,15.6,Other,24
3532.97,4,16,SSD,512,15.6,Other,24
3549.0,4,8,HDD,1,15.6,Windows,12
3549.0,4,8,HDD,1,15.6,Windows,12
3579.0,4,8,SSD,512,15.6,Other,24
3579.0,4,8,SSD,512,15.6,Other,24
3589.63,4,8,SSD,256,13.3,Windows,24
3589.63,4,8,SSD,256,13.3,Windows,24
3599.0,6,8,SSD,256,15.6,Other,24
3599.0,6,8,SSD,256,15.6,Other,24
3699.0,4,8,SSD,512,17.3,Other,24
3699.0,4,8,SSD,512,17.3,Other,24
3758.99,4,24,SSD,512,14.0,Windows,12
3758.99,4,24,SSD,512,14.0,Windows,12
3799.0,4,8,SSD,512,15.6,Windows,24
3799.0,4,8,SSD,512,15.6,Windows,24
3799.0,6,8,SSD,1,17.3,Other,24
3799.0,6,8,SSD,1,17.3,Other,24
3816.96,6,8,SSD,256,15.6,Other,24
3816.96,6,8,SSD,256,15.6,Other,24
3862.73,6,16,SSD,256,15.6,Other,24
3862.73,6,16,SSD,256,15.6,Other,24
3879.15,4,16,SSD,512,15.6,Windows,24
3879.15,4,16,SSD,512,15.6,Windows,24
3911.32,4,8,SSD,256,17.3,Other,24
3911.32,4,8,SSD,256,17.3,Other,24
3913.85,4,8,SSD,256,15.6,Other,24
3913.85,4,8,SSD,256,15.6,Other,24
